Ticket id,Interaction id,Interaction date,Mailbox,Ticket Summary,Interaction content,Innso TYPOLOGY_TICKET ,y1,y2,y3,y4,Unnamed: 11,Unnamed: 12,y_chain_1,y_chain_2,y_chain_3,pred_y_chain_1,pred_y_chain_2,pred_y_chain_3
23002,64355,44805.60139,support.eu@aspiegel.com,jetaudio+,this email is regarding your concern about buying the jetaudio app from the playstore and after the update you are required to purchase it again via wei id don worry perfectly understand your request and will be happy to assist you further with the best solution in order for us to investigate this issue further would you be so kind to send us the following details model go to settings about phone model when did the problem occur date time wei id email address or phone number used to register huawei id wei id register country region go to settings huawei id settings country screenshot video of the issue build numbe go to settings about phone build number hms version go to settings about phone build number sn serial number of phone go to settings about phone status serial number for further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely cristiana se is the provider of wei mobile services to wei and honor device owners in to product in app purchase requests view change or cancel subscriptions contact full name pur phone numbe contact email address sum of the issue have problem with music player app jetaudio bought the app long time ago from play store long before id was thing and after last phone update am reqired to buy it again via id home news events products partners support copyright se,AppGallery &amp; Games / Other Requests,AppGallery &amp; Games ,Problem/Fault,AppGallery-Install/Upgrade,Other download/install/update issue,,,Problem/Fault,Problem/Fault | AppGallery-Install/Upgrade,Problem/Fault | AppGallery-Install/Upgrade | Other download/install/update issue,,,Problem/Fault | Coupon/Gifts/Points Issues | Cooperated campaign issue
22994,64318,44805.52917,support.pt@aspiegel.com,appgallery problems and suggestions,description no instrol contact information,AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games ,Suggestion,General,Others,,,Suggestion,Suggestion | General,Suggestion | General | Others,Problem/Fault,,
22983,64260,44805.44514,support.pt@aspiegel.com,appgallery probleme și sugestii,descriere nu se instaleaz informa ii contact trimis de pe telefonul meu huawei,AppGallery &amp; Games / Other Requests,AppGallery &amp; Games ,Problem/Fault,AppGallery-Install/Upgrade,Can't install Apps,,,Problem/Fault,Problem/Fault | AppGallery-Install/Upgrade,Problem/Fault | AppGallery-Install/Upgrade | Can't install Apps,,,
22978,64246,44805.43056,support.pt@aspiegel.com,appgallery problems and suggestions,description nu merge instalat contact information n,AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games ,Problem/Fault,AppGallery-Install/Upgrade,Can't install Apps,,,Problem/Fault,Problem/Fault | AppGallery-Install/Upgrade,Problem/Fault | AppGallery-Install/Upgrade | Can't install Apps,,,Problem/Fault | AppGallery-Install/Upgrade | Can't install Apps
22977,64245,44805.43056,support.pt@aspiegel.com,appgallery problems and suggestions,description nu se instaleaz contact information n,AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games ,Problem/Fault,AppGallery-Install/Upgrade,Can't install Apps,,,Problem/Fault,Problem/Fault | AppGallery-Install/Upgrade,Problem/Fault | AppGallery-Install/Upgrade | Can't install Apps,,Suggestion | General,
22972,64235,44805.42292,support.pt@aspiegel.com,appgallery probleme și sugestii,descriere nu merge stumble guysul informa ii contact nu pot spune trimis de pe telefonul meu huawei,AppGallery &amp; Games / Other Requests,AppGallery &amp; Games ,Problem/Fault,AppGallery-Install/Upgrade,Can't install Apps,,,Problem/Fault,Problem/Fault | AppGallery-Install/Upgrade,Problem/Fault | AppGallery-Install/Upgrade | Can't install Apps,,,
22962,64200,44805.38125,support.eu@aspiegel.com,vip september special ch,how do become vip if do saw if it right you have to spend chf every month and spend over chf wanted to ask do get the vip for the exclusive monthly offer,"AppGallery &amp; Games /  Information request (e.g. prize delivery timeframe, how to join campaign)",AppGallery &amp; Games ,Problem/Fault,VIP / Offers / Promotions,Offers / Vouchers / Promotions,,,Problem/Fault,Problem/Fault | VIP / Offers / Promotions,Problem/Fault | VIP / Offers / Promotions | Offers / Vouchers / Promotions,,Problem/Fault | VIP / Offers / Promotions,
22962,64225,44805.40833,support.eu@aspiegel.com,vip september special ch,we hope you re doing well this email is in regards to your concern about how to become vip can you please give us more details about the campaign you are trying to participate so we can assist further the name title of the campaign the activity region country if you have any further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely stela vip special ch how do become vip if do saw if it right you have to spend chf every month and spend over chf wanted to ask do get the vip for the exclusive monthly offer,"AppGallery &amp; Games /  Information request (e.g. prize delivery timeframe, how to join campaign)",AppGallery &amp; Games ,Problem/Fault,VIP / Offers / Promotions,Offers / Vouchers / Promotions,,,Problem/Fault,Problem/Fault | VIP / Offers / Promotions,Problem/Fault | VIP / Offers / Promotions | Offers / Vouchers / Promotions,,,
22962,64230,44805.4125,support.eu@aspiegel.com,vip september special ch,the name vip special ch vip users only country switzerland we hope you re doing well this email is in regards to your concern about how to become vip can you please give us more details about the campaign you are trying to participate so we can assist further the name title of the campaign the activity region country if you have any further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely stela,"AppGallery &amp; Games /  Information request (e.g. prize delivery timeframe, how to join campaign)",AppGallery &amp; Games ,Problem/Fault,VIP / Offers / Promotions,Offers / Vouchers / Promotions,,,Problem/Fault,Problem/Fault | VIP / Offers / Promotions,Problem/Fault | VIP / Offers / Promotions | Offers / Vouchers / Promotions,,,
22962,64411,44805.63194,support.eu@aspiegel.com,vip september special ch,we are bringing you an answer regarding your concern after checks it seemed that the vip campaign page had an issue which is fixed now in this case we advise you to click on appgallery campaigns vip special ch and you will be able to find all the information and the terms conditions at the end in the terms conditions it is specified how to enter any user who makes purchases by debit credit card direct carrier billing or paypal in all games that downloaded from appgallery game center opt to participate in the campaign this offer is only available to huawei and other android device users whose unique huawei id is registered within the campaign territory stated in section where the participant also resides the participant huawei id service region and ip address shall also correspond to their country of residence at the end of the campaign terms conditions you can also find the list of the games if you have any further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely stela,"AppGallery &amp; Games /  Information request (e.g. prize delivery timeframe, how to join campaign)",AppGallery &amp; Games ,Problem/Fault,VIP / Offers / Promotions,Offers / Vouchers / Promotions,,,Problem/Fault,Problem/Fault | VIP / Offers / Promotions,Problem/Fault | VIP / Offers / Promotions | Offers / Vouchers / Promotions,,,
